Year,Month,Running Month,Longitude,Latitude,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations
2009,10,24118,168.3,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,7.2,13.6,3.1,11.0,14.1,22.0,0.9,-18.0,-4.4,-2.0,-8.5,11.0,7.8,22.0,0.9,456.5,1092.5,1713.0,1198.5,21.0,772.0,14.0,0.9,455.0,1095.0,1715.0,1200.0,21.0,770.0,14.0,0.9,-3.08,0.0,1.5,-0.97,11.0,2.26,22.0,0.9,-31.2,0.0,13.4,-9.2,11.0,22.0,22.0,0.9,0.89,1.9,2.56,1.73,11.0,1.01,22.0,0.9,7.1,19.5,23.7,15.5,11.0,9.3,22.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,168.4,-25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,6.5,6.8,6.5,2.0,0.7,30.0,0.5,61.6,68.6,75.4,68.5,4.0,8.2,24.0,0.5,-28.9,-1.1,51.2,10.6,4.0,63.1,24.0,0.5,14.7,49.4,87.2,50.9,4.0,41.9,24.0,0.5
2009,10,24118,168.4,-23.2,-191.7,-172.8,-58.1,-136.4,10.0,76.9,16.0,0.0,6.4,113.0,145.1,89.5,10.0,73.9,16.0,0.0,-84.0,-79.9,-33.7,-64.3,10.0,33.7,16.0,0.0,2.6,50.7,66.8,39.2,10.0,35.1,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.21,10.05,10.3,8.24,10.0,3.05,16.0,0.0,-8.73,-7.89,-2.44,-6.16,10.0,3.55,16.0,0.0,0.36,5.15,6.62,4.12,10.0,3.33,16.0,0.0,1015.03,1016.75,1017.71,1016.33,10.0,1.54,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,168.4,-23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-93.5,-89.5,-77.5,-85.6,7.0,15.6,20.0,0.0,50.2,61.0,71.0,57.3,7.0,18.8,20.0,0.0,168.0,1017.0,1092.5,740.5,10.0,479.0,16.0,0.0,170.0,1015.0,1095.0,740.0,10.0,480.0,16.0,0.0,3.37,3.9,4.0,3.67,7.0,0.45,20.0,0.0,32.8,40.2,42.1,36.8,7.0,7.4,20.0,0.0,9.85,10.55,11.26,10.33,7.0,1.31,20.0,0.0,100.5,106.9,121.3,103.6,7.0,21.1,20.0,0.0,24.41,24.85,25.89,25.07,14.0,0.69,18.0,0.3,21.84,22.0,23.07,22.27,10.0,0.84,16.0,0.0,9.23,10.24,12.93,10.74,10.0,1.84,16.0,0.0,57.1,63.1,73.9,64.2,10.0,7.7,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,168.4,-17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,6.0,6.7,5.4,5.0,2.2,20.0,0.2,60.5,63.6,91.8,71.1,13.0,15.2,16.0,0.5,-83.2,-55.7,-14.7,-55.1,13.0,43.1,16.0,0.6,-16.6,12.2,48.0,15.4,13.0,33.1,16.0,0.6
2009,10,24118,168.4,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,1.0,72.5,228.5,384.0,228.5,2.0,323.0,14.0,0.5,70.0,230.0,385.0,230.0,2.0,325.0,14.0,0.5,-1.0,-1.0,-1.0,-1.0,1.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,1.0,5.23,5.23,5.23,5.23,1.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,1.0,26.0,26.0,26.0,26.0,1.0,0.0,18.0,1.0,26.16,26.5,26.84,26.5,2.0,0.71,14.0,0.5,15.86,16.09,16.31,16.09,2.0,0.47,14.0,0.5,72.2,74.8,77.4,74.8,2.0,5.4,14.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,168.4,32.5,-97.4,141.5,228.4,84.1,10.0,164.6,16.0,0.7,-46.9,12.5,107.6,29.4,10.0,141.9,16.0,0.7,-48.6,70.9,157.1,54.8,9.0,103.9,16.0,0.7,-32.9,9.9,77.1,17.2,9.0,98.7,16.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13,1.0,3.29,1.45,10.0,1.68,16.0,0.7,-1.5,9.1,26.5,11.6,10.0,13.5,16.0,0.7,2.54,4.87,8.5,5.26,9.0,2.82,16.0,0.7,30.7,41.6,66.5,46.5,9.0,20.6,16.0,0.7,23.0,25.3,26.0,24.65,10.0,1.59,16.0,0.7,20.13,23.0,25.5,22.87,11.0,2.38,16.0,0.7,10.78,13.5,17.15,13.75,10.0,3.3,18.0,0.7,72.8,83.0,86.6,79.2,10.0,10.4,18.0,0.7,6.83,9.0,10.59,9.29,10.0,2.58,16.0,0.7,-4.63,6.48,9.3,3.35,10.0,7.02,16.0,0.7,-1.84,0.61,4.47,1.44,10.0,6.21,16.0,0.7,1008.08,1014.5,1017.71,1014.15,11.0,6.17,16.0,0.7,3.6,6.0,8.0,5.9,11.0,1.9,16.0,0.7,72.8,83.0,86.6,79.2,10.0,10.4,18.0,0.7,-34.0,43.5,90.2,32.7,10.0,64.4,16.0,0.7,-19.5,4.3,38.9,20.8,10.0,82.7,16.0,0.7
2009,10,24118,168.4,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,5.5,6.5,4.8,4.0,2.6,10.0,0.5,56.5,60.3,64.8,60.4,5.0,5.4,8.0,0.4,-41.2,13.1,33.0,-2.4,5.0,41.9,8.0,0.4,-80.3,-39.7,11.2,-31.1,5.0,64.1,8.0,0.4
2009,10,24118,168.4,44.4,43.4,70.3,96.6,62.5,20.0,55.4,16.0,0.9,-72.7,-54.4,-29.3,-32.6,20.0,66.3,16.0,0.9,27.0,38.0,58.8,34.4,20.0,30.6,16.0,0.9,-38.2,-29.4,-12.8,-18.5,20.0,36.9,16.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,10.3,11.97,10.2,21.0,2.13,14.0,0.9,5.29,6.67,9.64,5.97,21.0,5.45,14.0,0.9,-6.69,-5.15,-2.35,-3.78,21.0,5.64,14.0,0.9,1017.1,1021.3,1027.79,1021.64,21.0,4.26,14.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,168.4,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,14.0,14.0,1.0,0.0,24.0,0.0,7.0,7.0,7.0,7.0,1.0,0.0,24.0,0.0,-12.12,-12.12,-12.12,-12.12,1.0,0.0,24.0,0.0,1007.4,1007.4,1007.4,1007.4,1.0,0.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,168.5,-47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,6.5,6.5,6.5,1.0,0.0,28.0,0.0,5.5,5.5,5.5,5.5,1.0,0.0,28.0,0.0,307.5,456.5,521.5,415.5,3.0,160.5,24.0,0.0,310.0,455.0,520.0,415.0,3.0,160.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,1.04,1.04,1.04,1.04,1.0,0.0,28.0,0.0,8.5,8.5,8.5,8.5,1.0,0.0,28.0,0.0,12.0,12.0,12.0,12.0,1.0,0.0,28.0,0.0,8.32,9.5,10.78,9.49,33.0,1.18,14.0,0.6,7.79,8.08,8.2,8.0,3.0,0.3,24.0,0.0,91.5,98.7,99.6,95.6,3.0,6.5,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,168.5,-35.3,-0.5,63.5,78.7,52.3,13.0,45.1,18.0,0.8,-129.6,0.0,104.3,5.9,13.0,129.9,18.0,0.8,-0.2,35.2,47.4,30.8,13.0,26.2,18.0,0.8,-81.5,0.0,61.0,0.9,13.0,70.1,18.0,0.8,2.9,8.8,17.3,8.3,11.0,10.3,20.0,0.7,-20.9,21.5,27.3,10.1,11.0,38.3,20.0,0.7,425.5,551.5,957.5,984.5,13.0,1310.0,18.0,0.8,425.0,550.0,955.0,985.0,13.0,1310.0,18.0,0.8,0.38,2.0,2.8,1.71,11.0,1.39,20.0,0.7,2.1,20.5,25.4,15.6,11.0,13.2,20.0,0.7,1.78,3.42,4.6,3.37,11.0,1.65,20.0,0.7,17.3,28.6,40.0,33.1,11.0,23.5,20.0,0.7,16.15,17.05,17.33,17.01,12.0,0.84,18.0,0.8,13.0,14.55,16.15,14.6,18.0,1.55,14.0,0.8,6.13,8.47,10.12,8.28,13.0,1.82,18.0,0.8,58.4,81.2,87.3,76.5,13.0,12.6,18.0,0.8,7.45,8.2,9.69,8.69,13.0,3.54,18.0,0.8,-0.03,4.1,5.3,3.35,13.0,2.87,18.0,0.8,-7.42,0.0,7.14,0.82,13.0,8.56,18.0,0.8,1008.9,1014.85,1018.86,1014.65,18.0,4.85,14.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,168.5,-35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,6.9,4.9,8.0,2.1,14.0,0.8,58.4,81.2,87.3,76.5,13.0,12.6,18.0,0.8,-0.1,33.6,49.9,28.9,13.0,24.7,18.0,0.8,-60.8,0.0,58.9,14.3,13.0,108.3,18.0,0.8
2009,10,24118,168.5,-27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.7,0.0,10.8,-15.6,5.0,42.7,14.0,0.6,11.3,54.8,75.2,48.0,5.0,39.4,14.0,0.6,228.0,658.5,1152.5,1199.0,7.0,1863.0,12.0,0.6,230.0,660.0,1150.0,1200.0,7.0,1865.0,12.0,0.6,0.5,2.0,2.49,1.64,5.0,1.11,14.0,0.6,4.5,5.7,31.6,17.4,5.0,20.7,14.0,0.6,4.22,6.64,7.55,5.81,5.0,2.68,14.0,0.6,16.2,57.8,87.4,56.9,5.0,50.2,14.0,0.6,21.63,22.0,23.0,22.2,5.0,0.84,14.0,0.6,17.99,20.0,20.83,19.8,7.0,1.4,12.0,0.6,9.44,10.06,10.78,10.26,7.0,2.09,12.0,0.6,61.3,66.3,84.7,71.7,7.0,13.6,12.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,2.0,4.1,2.8,5.0,1.9,14.0,0.6,61.3,66.3,84.7,71.7,7.0,13.6,12.0,0.6,-43.8,0.0,33.8,-18.4,7.0,83.4,12.0,0.6,12.7,74.9,97.1,76.1,7.0,77.2,12.0,0.6
2009,10,24118,168.5,-21.6,-292.1,-158.4,-63.3,-168.7,9.0,113.2,20.0,0.3,7.5,94.2,176.9,94.2,9.0,81.6,20.0,0.3,-125.3,-86.8,-32.8,-75.3,9.0,49.6,20.0,0.3,4.4,44.1,88.5,51.3,9.0,47.9,20.0,0.3,-5.6,-1.7,2.3,-1.7,2.0,8.2,20.0,0.0,26.6,33.1,39.5,33.1,2.0,13.3,20.0,0.0,301.0,658.5,3437.5,1419.5,9.0,1689.5,20.0,0.3,300.0,660.0,3440.0,1420.0,9.0,1690.0,20.0,0.3,3.0,3.0,3.0,3.0,2.0,0.0,20.0,0.0,18.5,21.6,24.7,21.6,2.0,6.4,20.0,0.0,4.33,4.59,4.84,4.59,2.0,0.52,20.0,0.0,27.1,33.6,40.1,33.6,2.0,13.5,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,8.7,14.93,9.77,9.0,4.13,20.0,0.3,-13.17,-6.7,-2.88,-7.58,9.0,5.15,20.0,0.3,0.31,4.21,8.17,4.17,9.0,3.69,20.0,0.3,1014.62,1015.9,1018.2,1015.8,12.0,2.33,20.0,0.4,5.5,6.5,7.5,6.5,2.0,2.1,20.0,0.0,56.4,63.3,79.9,67.2,12.0,14.0,20.0,0.4,-198.2,-44.9,-21.5,-89.9,9.0,88.2,20.0,0.3,2.1,32.0,112.4,49.6,9.0,52.9,20.0,0.3
2009,10,24118,168.5,14.6,-146.1,-137.1,-105.2,-126.0,3.0,31.5,14.0,0.0,-66.9,-24.2,-18.6,-42.3,3.0,38.8,14.0,0.0,-98.2,-95.8,-70.2,-84.5,3.0,22.7,14.0,0.0,-44.5,-16.9,-12.4,-28.2,3.0,25.5,14.0,0.0,-30.4,-28.0,-27.1,-28.7,3.0,2.5,14.0,0.0,-14.0,-4.9,-4.8,-9.3,3.0,7.7,14.0,0.0,74.0,132.5,205.0,139.0,3.0,96.0,14.0,0.0,75.0,135.0,205.0,140.0,3.0,95.0,14.0,0.0,0.72,1.2,2.43,1.57,3.0,1.29,14.0,0.0,4.1,6.1,9.3,6.7,3.0,3.9,14.0,0.0,5.49,5.87,7.26,6.36,3.0,1.36,14.0,0.0,27.5,28.4,33.9,30.6,3.0,5.1,14.0,0.0,28.5,28.5,28.5,28.5,3.0,0.0,14.0,0.0,26.07,27.3,27.78,26.93,3.0,1.29,14.0,0.0,17.1,18.5,18.9,18.01,3.0,1.38,14.0,0.0,79.2,81.0,83.2,81.2,3.0,2.9,14.0,0.0,4.08,5.1,5.85,4.97,3.0,1.31,14.0,0.0,-5.26,-5.02,-4.01,-4.65,3.0,0.97,14.0,0.0,-2.4,-0.89,-0.71,-1.54,3.0,1.36,14.0,0.0,1012.63,1012.9,1013.65,1013.13,3.0,0.78,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,168.5,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.5,27.2,39.0,6.7,9.0,48.8,16.0,0.7,-6.3,11.0,26.1,9.6,9.0,17.9,16.0,0.7,319.0,731.5,1188.0,987.5,10.0,990.5,16.0,0.7,320.0,730.0,1190.0,985.0,10.0,990.0,16.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,168.5,34.2,-52.9,35.8,129.3,45.0,9.0,201.5,14.0,0.1,-180.1,-77.5,191.0,-26.9,9.0,221.7,14.0,0.1,-25.5,25.1,87.6,60.5,8.0,118.4,14.0,0.1,-101.3,-42.9,163.0,-0.3,8.0,150.2,14.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,3.0,5.78,2.79,8.0,2.62,14.0,0.1,8.0,37.0,61.8,35.9,8.0,30.3,14.0,0.1,1.82,4.95,10.45,5.4,7.0,3.93,14.0,0.1,28.5,76.3,105.3,62.7,7.0,39.0,14.0,0.1,24.0,24.45,25.0,24.6,8.0,0.71,14.0,0.1,20.0,21.0,23.87,21.72,9.0,2.05,14.0,0.1,10.6,13.47,16.66,13.47,8.0,3.25,14.0,0.1,71.0,83.8,91.8,81.5,8.0,11.2,14.0,0.1,6.47,11.3,18.03,12.04,9.0,5.6,14.0,0.1,-2.45,1.79,5.34,1.77,9.0,8.84,14.0,0.1,-9.09,-3.14,8.13,-1.3,9.0,10.53,14.0,0.1,1011.25,1013.2,1017.34,1013.68,9.0,3.22,14.0,0.1,5.3,7.0,7.7,6.1,9.0,2.1,14.0,0.1,71.0,83.8,91.8,81.5,8.0,11.2,14.0,0.1,-19.1,18.4,68.2,29.3,9.0,150.6,14.0,0.1,-98.2,-19.2,91.8,2.3,9.0,169.6,14.0,0.1
2009,10,24118,168.5,38.5,-86.2,24.2,69.2,-3.4,5.0,84.3,8.0,0.4,-150.9,-93.8,10.9,-66.4,5.0,120.0,8.0,0.4,-33.7,11.3,30.4,-0.1,5.0,35.1,8.0,0.4,-69.9,-38.8,6.7,-29.7,5.0,53.0,8.0,0.4,-42.4,13.5,27.6,-3.7,5.0,37.9,8.0,0.4,-73.4,-43.3,-6.9,-36.7,5.0,48.4,8.0,0.4,324.0,658.5,941.0,630.5,5.0,321.5,8.0,0.4,325.0,660.0,940.0,630.0,5.0,320.0,8.0,0.4,1.67,3.0,6.37,3.82,5.0,2.56,8.0,0.4,13.1,29.4,46.6,30.0,5.0,17.9,8.0,0.4,6.32,7.78,9.63,8.0,5.0,1.98,8.0,0.4,53.9,67.4,76.7,65.2,5.0,12.8,8.0,0.4,18.96,22.0,22.0,20.78,5.0,1.67,8.0,0.4,15.63,17.0,18.24,16.96,5.0,1.55,8.0,0.4,6.46,7.47,7.94,7.23,5.0,1.16,8.0,0.4,56.5,60.3,64.8,60.4,5.0,5.4,8.0,0.4,6.83,8.7,9.8,8.34,5.0,1.6,8.0,0.4,-5.32,1.51,3.82,-0.31,5.0,4.92,8.0,0.4,-8.8,-5.52,0.21,-3.95,5.0,6.76,8.0,0.4,1015.86,1017.8,1023.51,1019.36,5.0,5.23,8.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,168.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.4,9.2,15.4,6.3,5.0,12.5,14.0,0.2,-48.4,-34.5,-16.1,-33.2,5.0,25.1,14.0,0.2,296.5,941.0,1502.5,1031.5,7.0,875.5,16.0,0.3,295.0,940.0,1500.0,1030.0,7.0,875.0,16.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,168.5,40.6,-1.6,32.8,99.9,60.5,7.0,87.1,16.0,0.3,-139.4,-90.2,4.2,-65.6,7.0,85.6,16.0,0.3,6.2,27.9,67.6,41.0,6.0,55.9,18.0,0.2,-68.8,-45.4,-24.9,-44.9,6.0,28.4,18.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3,1.1,3.41,1.22,6.0,2.55,12.0,0.3,-11.3,8.9,25.4,9.7,6.0,26.4,12.0,0.3,2.38,4.51,5.64,4.0,5.0,2.41,14.0,0.2,17.9,36.7,52.3,35.7,5.0,25.0,14.0,0.2,14.38,16.35,18.21,16.12,6.0,2.49,12.0,0.3,12.86,14.0,16.51,14.2,7.0,2.41,16.0,0.3,5.73,7.25,9.32,7.49,6.0,2.14,18.0,0.2,65.0,69.4,82.4,72.4,6.0,10.5,18.0,0.2,6.67,9.8,11.42,9.39,7.0,2.88,16.0,0.3,-0.12,2.05,7.81,4.07,7.0,5.46,16.0,0.3,-9.83,-6.3,0.32,-4.63,7.0,6.07,16.0,0.3,1015.43,1019.0,1025.19,1019.07,7.0,8.18,16.0,0.3,3.0,6.0,8.0,5.4,7.0,2.3,16.0,0.3,65.0,69.4,82.4,72.4,6.0,10.5,18.0,0.2,-0.8,20.3,79.3,49.4,7.0,71.5,16.0,0.3,-110.8,-48.7,2.1,-46.4,7.0,57.3,16.0,0.3
2009,10,24118,168.5,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19,2.6,3.76,2.54,9.0,1.51,12.0,0.6,9.4,18.3,36.8,23.8,8.0,16.3,10.0,0.5,1.42,4.58,5.08,3.51,5.0,2.04,18.0,0.8,14.9,33.2,51.7,33.3,4.0,21.3,18.0,0.8,11.46,12.8,14.46,12.81,9.0,1.81,12.0,0.6,9.64,10.0,11.14,10.24,10.0,0.95,12.0,0.6,5.18,5.81,6.91,5.97,6.0,1.07,20.0,0.8,65.5,73.7,87.4,75.0,6.0,10.9,20.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,168.5,42.5,-17.1,28.0,66.0,20.9,9.0,58.5,12.0,0.6,-93.0,-64.0,-23.2,-59.6,9.0,34.3,12.0,0.6,-11.3,15.0,42.4,14.1,5.0,44.7,20.0,0.8,-43.1,-31.7,-8.7,-26.8,5.0,18.8,20.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,9.3,10.8,8.18,9.0,2.97,12.0,0.6,-1.81,2.8,6.56,1.8,9.0,5.51,12.0,0.6,-8.49,-6.6,-2.14,-5.86,9.0,3.38,12.0,0.6,1006.0,1023.35,1030.43,1019.85,10.0,12.33,12.0,0.6,3.3,8.0,8.0,6.0,9.0,2.5,14.0,0.7,65.5,73.7,87.4,75.0,6.0,10.9,20.0,0.8,-8.2,20.3,71.6,16.2,9.0,55.7,12.0,0.6,-91.6,-58.3,-14.7,-53.8,9.0,38.8,12.0,0.6
